X,Y
-0.10768421723997254,-13.89985118616638
-0.8794124031640476,-72.61152302672102
-1.0330575682760237,-56.65423543006529
-0.5613255674687894,-37.75831328452312
1.504555510725417,62.16123545453634
0.9737142826488571,55.076966729878365
-0.01902623826515597,30.392070789707123
0.7560785736981894,33.199797735573455
1.209829505966444,26.233794463061667
-0.49089014898233524,-18.168390997933464
-0.9068153840405841,-15.57453332450524
0.9666678870364899,62.8887778389647
-0.20794236591438742,12.07679435483191
-0.5699236895121744,-63.74704565809694
0.07019715869850536,-2.0352849407925624
-1.0342202615682323,-65.67417926844317
-0.8068266356093656,-62.279108329937294
-0.6594128287274829,-26.65582462114227
1.459718218302167,17.79303754674769
-1.4214639841278307,-15.745987922956402
-1.5996736342486406,-76.17327641412597
-0.31256516741909435,-53.81823724422003
0.34740980071596245,93.27912429341912
-0.9136064962391409,-77.19469281895874
-0.5037747883125134,2.040405347912106
-1.6675095059600253,-62.169317786786436
0.1171469269521496,4.708652521073892
-0.07073406489378946,-30.150532240241905
-0.103034458271239,49.64214636704494
0.7429492750975646,37.15708506501233
0.9098626428705121,9.163258567376726
0.5027306082910032,-0.8500271270337478
-1.1769282798087148,-114.93977928550528
-0.9824288069145427,-91.03187767833418
0.16846461060388512,49.139540560358746
0.9408782136363267,-30.610748170125525
-0.45456346656434693,23.519922264231614
0.612843165554555,76.66201304181574
-0.05424955583386422,51.637202703930114
-2.223888614341105,-68.90703868070823
1.1998861699814989,83.91906993878858
0.4121911646540208,-34.775429126710826
-0.24845787593815438,20.447033364052047
-0.2943403036657079,-101.44044926460222
0.09606959505152622,-41.962938803506
0.45243316411636875,55.24806701212459
-0.3219753299966129,9.442133031050973
-1.3028764921055738,-58.20801177681837
-0.13138503922974948,-53.533819587150276
1.206048139856865,57.37995677325314
0.016641839852142376,4.15046102420313
-0.10562267393537557,-13.879426728578483
1.3059965072805062,108.61798483735356
0.4274010116804794,52.49972624641593
-0.37553554182669585,-27.64752413463198
0.7122560563009336,138.08160744676672
0.27040238278689205,-62.477525509513164
-1.128530569083247,-61.93363128690973
0.8173553885666867,95.3619178473119
-0.8995496833417715,-67.04958200857993
-0.7381742289795972,-27.60182288053132
-0.5353805643587194,17.380757981939322
0.7440718348867218,12.937188468368042
0.7938188912935297,10.65301463543674
-0.9235270987602875,-64.74728266398833
0.7282804544794287,82.43816599960574
0.5541121666833415,-13.619695286544356
0.5637922103854042,18.16286831202662
0.7930812272540466,51.353674906291275
0.4807729936757111,32.19205297016275
0.548650978301533,19.182156604786353
-1.0227250457477475,-1.7944815304555632
-0.15879106401123824,12.223479963602658
-0.6369501877646389,-41.730684538095915
-0.651818963017319,-29.400939195109565
-0.17459729545412953,3.4967369061326563
0.15491117875069094,20.119626440206886
1.4212893809370952,66.03662970310339
1.3487148547300207,80.77091660819154
-0.04469188290067416,-11.52846245779745
0.15487399922492265,21.0464774806353
-1.8669046141301304,-68.72845640420276
-0.2939936813132879,-49.46169706221021
-0.4053942421673259,38.40397367586277
-0.4553206150104066,-60.61798430177967
-1.5667430486499763,-85.97499952052371
-2.1080756520479618,-161.84736450442588
